"","logFC","logCPM","F","PValue","FDR"
"ENSG00000158201",0.781102689717324,2.06341916678935,16.2176873542366,0.00299844346605247,0.0327228076675356
"ENSG00000086102",-0.350650015563005,5.69444780276428,16.2135997560775,0.00299938228930918,0.0327228076675356
"ENSG00000198954",0.320166132666249,5.09300421134898,16.211641090654,0.00300048284934592,0.0327228076675356
"ENSG00000175928",-2.12082275120294,-0.631529137503921,15.978989615696,0.00300393667635911,0.0327228076675356
"ENSG00000198873",0.487260842957321,7.10254968528387,16.203217183499,0.0030051990597764,0.0327228076675356
"ENSG00000185112",1.22923397468364,5.04952624232903,16.2022102275999,0.00300577475439075,0.0327228076675356
"ENSG00000006025",-0.939086508651297,2.92623772378979,16.2027733076043,0.00300610710591931,0.0327228076675356
"ENSG00000103005",0.348001711943479,4.91603740847083,16.1913230083104,0.00301189174068131,0.0327650386135217
"ENSG00000272593",1.28428532025145,-0.988446741839216,16.3336680375695,0.00301795408693668,0.0327831592390567
"ENSG00000068305",0.53382032615936,6.19620830119095,16.1760812404921,0.00302047608639714,0.0327831592390567
"ENSG00000265148",-1.51488273113926,-1.15783452668642,15.8262726956968,0.00302076129942121,0.0327831592390567
"ENSG00000184743",0.766719926989292,7.3518061601235,16.1718736636969,0.00302285196291604,0.0327831592390567
"ENSG00000122490",0.396290773655948,5.10972833240969,16.1714679261816,0.00302308800239223,0.0327831592390567
"ENSG00000087076",-0.635117972152591,3.58858965879109,16.1455974455495,0.00303801248935787,0.0328929104384673
"ENSG00000161091",0.481191313613576,5.06958900489187,16.1441290993973,0.00303859146203648,0.0328929104384673
"ENSG00000108861",0.498933635792676,6.6226489293181,16.1429042183198,0.00303928162651067,0.0328929104384673
"ENSG00000213420",-1.50634230605627,-0.244820236314722,16.2557811622,0.00304085863115082,0.0328929104384673
"ENSG00000161326",0.489962031864146,5.04316682497856,16.1279937700569,0.00304778735373282,0.0329471368302016
"ENSG00000254893",0.403230130484243,6.49223223740599,16.1095125026417,0.00305835497340981,0.0330406075299468
"ENSG00000172955",0.9952570370656,0.652164335699331,16.090152313642,0.00307851373865219,0.0332374086694538
"ENSG00000162368",0.413300592321061,7.0124292662077,16.0711705154736,0.00308043661951912,0.0332374086694538
"ENSG00000130584",-0.766317039684942,3.08413246234491,16.0661244285226,0.00308385189973194,0.0332453917640026
"ENSG00000116299",-1.11649000106911,0.623242746928693,16.0904903148684,0.00308504245917484,0.0332453917640026
"ENSG00000143702",-0.473560876536311,6.64487953356712,16.0594238671963,0.00308724138557842,0.0332482558488186
"ENSG00000185338",-1.16839349848408,3.39537228702973,16.0541649573095,0.00309073678577552,0.0332650700741884
"ENSG00000145390",2.3045143081622,8.62666181937956,16.0496967567475,0.00309288907715735,0.0332674166591803
"ENSG00000271930",-0.995243606263476,0.347648297744437,16.0649535726559,0.00310686016600522,0.0333968049969524
"ENSG00000145242",-1.49473719005533,0.419322665319185,16.0695624137965,0.00311565735415554,0.0334704502399257
"ENSG00000166123",-0.561768231633269,3.87353301836271,15.9952095693484,0.00312497864698022,0.0335496303055011
"ENSG00000056736",-1.02070801689194,1.82894612255948,15.9928138411998,0.00312866076961596,0.0335569809098135
"ENSG00000110906",0.514431364628131,7.07889631050359,15.9870628127047,0.00312956552005005,0.0335569809098135
"ENSG00000111203",-0.451500233060894,3.69544712971837,15.9719485035256,0.00313874893919418,0.0336294062537931
"ENSG00000167106",-0.918208288029722,5.43862683934178,15.9690286944354,0.00314023062059374,0.0336294062537931
"ENSG00000259583",-1.10311760594097,1.75329597893507,15.9702827622164,0.00314233168894216,0.0336309662216031
"ENSG00000133401",1.23181334242913,2.11039821963754,15.9593667592196,0.00314754368556674,0.0336657984129741
"ENSG00000183287",0.610177300874143,8.20708084806559,15.950440771089,0.00315125692042122,0.033684566671426
"ENSG00000070718",-0.43984252920812,4.2080074287553,15.9252134628391,0.00316642103616265,0.0338256368950071
"ENSG00000110911",0.325355427494239,5.58905396914067,15.9132241529114,0.00317349372683598,0.03388014811164
"ENSG00000105996",-0.764107092323152,1.47613792256232,15.8911912796255,0.0031899429636348,0.0340346333942649
"ENSG00000172260",1.46375372393032,5.96583671067301,15.877594301453,0.00319495966874278,0.0340670250109777
"ENSG00000145386",0.98441018149374,3.0240200130182,15.8527256598849,0.00321060240597532,0.0341959505657672
"ENSG00000137124",0.990908381869246,4.97707702621838,15.8511277669588,0.00321102739483191,0.0341959505657672
"ENSG00000124104",-0.793916713588156,5.32104084070173,15.8267239813012,0.00322592054817495,0.0343332967252852
"ENSG00000203943",-1.39987768989129,-0.730201796340385,15.8620284893679,0.00323586903055306,0.0344054637292087
"ENSG00000197959",-0.971229421250561,1.50052415318575,15.8150495368315,0.00323670215209371,0.0344054637292087
"ENSG00000028277",-1.93556244658078,0.799416495475574,15.8540954873792,0.00323957193131619,0.0344146989788185
"ENSG00000112320",-0.91488117004937,3.86803572316542,15.7962754466533,0.00324482167761374,0.0344491901439992
"ENSG00000154114",0.278279450314864,4.90232395920735,15.7876470050398,0.00324995350534239,0.03446237913932
"ENSG00000221994",-0.995629623779779,0.260991611749755,15.8324557148717,0.00325007145554841,0.03446237913932
"ENSG00000187239",0.836865534685094,6.43824658789153,15.7766156818885,0.00325676860441596,0.034473089962117
"ENSG00000164535",0.418158186697117,3.9851118613893,15.7756551472386,0.00325760130507806,0.034473089962117
"ENSG00000157657",-0.652307794076324,4.94142920115679,15.7736306577402,0.00325865754576412,0.034473089962117
"ENSG00000100528",0.438374310276309,6.23205802343167,15.7728550056598,0.00325909903357185,0.034473089962117
"ENSG00000128908",0.364917733131373,5.67613316145255,15.7475288718924,0.00327484687821343,0.0346170002929204
"ENSG00000147324",0.440192727760678,4.40084228509748,15.7446311031343,0.00327672983759954,0.0346170002929204
"ENSG00000196465",-0.422463605585287,5.15679621658617,15.7192395591192,0.00329255011609059,0.0347477141214675
"ENSG00000140600",-2.71197839866336,-0.689772116092436,14.7792932895731,0.00329427155796639,0.0347477141214675
"ENSG00000196659",-0.600358010826211,2.35736110648058,15.7167717979638,0.00329516377301665,0.0347477141214675
"ENSG00000147202",0.682695941069962,5.84841708212072,15.693413970557,0.00330880526010499,0.0348507544220976
"ENSG00000147274",-0.474907131292143,7.10844451659233,15.6931211176496,0.00330898784646115,0.0348507544220976
"ENSG00000227517",-1.42008441004458,-1.21749983609304,15.3654399522374,0.0033110847303458,0.0348514971096802
"ENSG00000185875",-0.812895572412252,1.71985718275317,15.6809597180256,0.00331923361397398,0.0349159014842437
"ENSG00000076716",0.961500392146143,4.44964891102763,15.6698690501554,0.00332379440779915,0.034942506124534
"ENSG00000223820",-1.25369641941345,-0.52951444575266,15.7724336857636,0.0033301862050677,0.0349883155412091
"ENSG00000197008",-0.671461866157044,1.74687915880856,15.6543102642414,0.00333591732445971,0.0350271319068269
"ENSG00000105993",0.334032018909019,6.61675692312429,15.6472386039069,0.00333812196628105,0.0350288954838729
"ENSG00000134986",-0.603146251429721,4.76328616798464,15.6387252341714,0.00334360583463731,0.0350650467987361
"ENSG00000122679",-4.04969186863069,-0.793951012832872,12.6020377288874,0.00335585465413348,0.0351499135972182
"ENSG00000048342",-0.41137749114332,5.28232070670445,15.6183671646705,0.00335662131079658,0.0351499135972182
"ENSG00000186665",-0.712115041393904,3.6050651017782,15.6169191186704,0.00335782941102562,0.0351499135972182
"ENSG00000080947",-0.50237775218146,2.36510024686447,15.6052762430382,0.0033660719945937,0.0352147641332221
"ENSG00000213064",0.846047420095371,6.17735531259919,15.5552241134976,0.00339750323600587,0.0355219806419848
"ENSG00000204304",-0.36900755982604,5.59047394203885,15.5436607551715,0.00340505907908034,0.0355793506082034
"ENSG00000164023",0.555851510163178,6.230731462502,15.5397447267993,0.00340761924501235,0.0355844829356208
"ENSG00000167995",-0.735359114561487,3.90375469859473,15.5258793322433,0.00341691061800992,0.0356434761650548
"ENSG00000134874",-0.43057060064553,6.23436782368009,15.5248122073908,0.00341741334939098,0.0356434761650548
"ENSG00000107937",0.49556083282261,5.18255765993737,15.5109953601822,0.00342651163005524,0.0357167112274667
"ENSG00000236739",0.634656805228985,3.59824273665459,15.5026239815251,0.00343230590760079,0.0357506747661116
"ENSG00000197380",-0.517125725267338,3.83710670258689,15.4973641462742,0.00343573457515774,0.0357506747661116
"ENSG00000138002",-0.364066817734607,4.67346019133799,15.4966751002664,0.00343600589501614,0.0357506747661116
"ENSG00000172354",0.347581982464937,6.9152711987616,15.4129655528164,0.00349187934917835,0.0363100561829011
"ENSG00000173915",0.369945402857829,4.8218913479208,15.4057994595418,0.00349672896603429,0.0363385144935491
"ENSG00000157224",0.403029394674387,4.97363328222423,15.3630559514223,0.00352575968236994,0.0366084175749811
"ENSG00000136235",-0.4083107133519,10.2704199666562,15.3584165715405,0.00352891922159898,0.0366084175749811
"ENSG00000173114",-1.09659894861929,1.55583976544968,15.3638524343175,0.00352908636195818,0.0366084175749811
"ENSG00000230587",1.62022703220374,-1.31980406748764,15.1105089667108,0.00353713923435177,0.0366698358599253
"ENSG00000185189",0.482527956384328,5.97906557674287,15.3428963279577,0.00353954831547771,0.036672705709579
"ENSG00000131899",-0.444023744673999,5.8196918183899,15.3339342329939,0.00354570344760385,0.0367143609845507
"ENSG00000099341",0.312857029003792,6.40296987719185,15.3293081149276,0.00354888333558196,0.0367251771893346
"ENSG00000108588",0.26343359089388,5.92386063430587,15.3193848244793,0.00355572167701902,0.0367514058855626
"ENSG00000108828",-0.609780939171922,9.19735876695437,15.3161823342709,0.00355792917331257,0.0367514058855626
"ENSG00000105971",0.613105068997234,6.10847369614489,15.3160965153077,0.003557990451926,0.0367514058855626
"ENSG00000133639",0.442970241128735,5.95880292287342,15.311395798993,0.003561237792029,0.0367514058855626
"ENSG00000182836",3.42604010427946,0.386535545776433,15.3203684450765,0.00356210207635518,0.0367514058855626
"ENSG00000137193",-0.845323776169242,5.13006799116956,15.3030226735634,0.00356706974394723,0.036755690596741
"ENSG00000167291",0.550865947806244,6.99697908284466,15.3011779300298,0.00356830637779734,0.036755690596741
"ENSG00000254842",2.74536416284327,-0.734001639714312,14.7557788753807,0.00356892861774275,0.036755690596741
"ENSG00000025423",-2.22947877349392,3.00891310428126,15.2952671598643,0.00357406086120486,0.0367566285691925
"ENSG00000272282",-1.27387960907098,-0.930658272088091,15.2994509023387,0.0035750549682025,0.0367566285691925
"ENSG00000106993",0.577364001297536,4.24454771053156,15.291079456565,0.00357543110624217,0.0367566285691925
"ENSG00000117600",-1.96659360625209,0.980408862350379,15.3141428426752,0.00358379495948247,0.036820603051457
"ENSG00000120217",-0.808356355085622,2.47747003988534,15.2725528458103,0.00358926428103118,0.0368547799220628
"ENSG00000173545",0.330482235130274,4.59854256733321,15.2554780366226,0.00360015618711806,0.0369296430768717
"ENSG00000166670",-2.6498503692618,-1.13033068731417,13.6230875789643,0.00360084955171311,0.0369296430768717
"ENSG00000180938",-0.787343432165794,0.896330279232359,15.2593528851848,0.00360552640542083,0.0369555713032377
"ENSG00000148411",0.375409010911791,5.88116046339487,15.2394473021464,0.00361139238345746,0.0369855020785147
"ENSG00000164039",-0.456531430485541,4.92212875164933,15.2375331114629,0.00361274745577677,0.0369855020785147
"ENSG00000137821",-0.650486563832229,3.543664678079,15.2227845398134,0.00362352128455938,0.0370737314533829
"ENSG00000184465",-0.467776797641428,4.3330699824637,15.1856632658174,0.00364956979099194,0.0373180444918373
"ENSG00000101150",0.296669155015569,7.47757306504406,15.1813544426576,0.00365251931861357,0.0373260129297889
"ENSG00000171033",-1.32814746001087,3.53603722629545,15.1788067156391,0.00365479198657798,0.0373270590125621
"ENSG00000087338",0.444149773346447,3.89039747890128,15.1699590368126,0.00366091846407559,0.0373674401564606
"ENSG00000100577",-0.373270741211414,3.20515440550875,15.1551178661106,0.00367178330980583,0.0374561098133751
"ENSG00000164574",0.451320960513923,7.19330449923661,15.14661748844,0.00367738769905078,0.0374910438861733
"ENSG00000072121",-0.398163920380902,5.59057808348646,15.1378505228996,0.00368370086959873,0.0375211063918489
"ENSG00000150977",0.53676444058009,4.59130854330181,15.1314394216526,0.00368833551587991,0.0375211063918489
"ENSG00000205937",0.316012340254473,5.51547606206051,15.1305805690593,0.00368894271457158,0.0375211063918489
"ENSG00000243364",-0.860019497462882,1.63180305026224,15.1347528108756,0.00368906278903521,0.0375211063918489
"ENSG00000153823",0.620596496148038,6.0319325064253,15.1102154000402,0.00370367323418946,0.0376331387973139
"ENSG00000157601",-0.96710458883415,3.23786904546347,15.1098871260081,0.00370445397894368,0.0376331387973139
"ENSG00000137693",0.346140295866485,7.60265807421609,15.104988744547,0.00370746385287343,0.0376414821756612
"ENSG00000135956",0.340633382462184,6.79774287778978,15.0973023590204,0.003713050674269,0.0376759637443968
"ENSG00000079313",0.332759893557731,3.90087238504686,15.0859506282074,0.00372158474834685,0.0377402925040198
"ENSG00000196072",-0.455679820679797,4.52153135174122,15.0669036029025,0.00373529746012324,0.0378309340566568
"ENSG00000163611",-0.505027082604754,3.23137014323712,15.0648816879583,0.0037372351753155,0.0378309340566568
"ENSG00000135093",-0.40992455739273,3.93713505676524,15.061615211853,0.00373929631945202,0.0378309340566568
"ENSG00000006607",0.59369430051628,5.36288259590896,15.0582618783053,0.00374158968692393,0.0378309340566568
"ENSG00000088179",-0.45331765360953,3.72682218894389,15.0567121628705,0.00374300484991925,0.0378309340566568
"ENSG00000183655",0.643290911204922,2.68881501930518,15.0564779732379,0.0037437205514524,0.0378309340566568
"ENSG00000163870",0.358142780906307,4.9426108318973,15.0481296734857,0.00374904324670903,0.0378624749266874
"ENSG00000162687",0.92707436423948,2.81204627023167,15.0434658661594,0.00375321409218847,0.0378823528002051
"ENSG00000131089",-0.339796192969424,4.73371069620393,15.0375888133211,0.00375684916980196,0.0378968028571401
"ENSG00000163430",0.914279735769638,11.6790866354035,15.0240547447674,0.0037668063706675,0.037974972314836
"ENSG00000146278",0.460773539614619,6.706965109863,15.0172663522953,0.00377183748325552,0.0379974457220356
"ENSG00000181045",-0.355684903276412,3.86435553941091,15.0153703185799,0.00377345411321802,0.0379974457220356
"ENSG00000264469",0.811740125553378,1.17374888965178,15.0167461344919,0.00377690396705442,0.0380099305613628
"ENSG00000166997",-0.481529370033227,4.2995591530442,15.0027403658917,0.00378275360420659,0.0380232523452308
"ENSG00000162998",1.7453445183832,2.07236465223404,15.0059017249039,0.00378292379034118,0.0380232523452308
"ENSG00000088826",-0.773755345121791,3.61700055616991,14.9985291586468,0.00378610138739177,0.0380232523452308
"ENSG00000138829",2.0675499100466,9.51713965064156,14.9967750242593,0.00378707083361709,0.0380232523452308
"ENSG00000181481",0.456585378233447,4.20328894886888,14.9805739720473,0.00379929524222669,0.0381237332969993
"ENSG00000144120",-0.740762996610565,1.58718515009948,14.9791465847624,0.00380338364393622,0.0381423061541656
"ENSG00000198478",-0.459352894521818,3.15230476309189,14.972716321707,0.00380558156640201,0.0381423061541656
"ENSG00000155850",0.383178516263782,4.97498995349021,14.9573523870327,0.0038166022452985,0.0382304845759399
"ENSG00000272796",-1.62701737199456,-0.104200135147611,15.0476560845652,0.00382369498409286,0.0382792375037329
"ENSG00000126785",-1.18750936585582,4.98228692347949,14.9421444431475,0.00382810649819104,0.0383011074243093
"ENSG00000072163",1.2960366643709,4.96183601746433,14.93575192655,0.00383293536739643,0.0383271252231693
"ENSG00000133818",0.639727883801743,7.11403064122843,14.9252970164591,0.00384080586579447,0.0383835096373034
"ENSG00000092853",-1.13940039843535,0.459287225195397,14.955033932466,0.00384376703140903,0.0383907951063902
"ENSG00000146966",0.425221441421635,6.95558006289589,14.9127758800693,0.00385031496686514,0.038418245897806
"ENSG00000137309",-0.47841779592801,7.24601937789981,14.9103286255768,0.00385217671770369,0.038418245897806
"ENSG00000119900",0.535278798040855,5.17324314773687,14.9089719361959,0.00385321670874559,0.038418245897806
"ENSG00000115828",1.13765061362131,4.01974189745433,14.8721758168131,0.0038815617797418,0.0386618060010281
"ENSG00000204335",-2.64081035349484,-1.58646512857695,12.3947929687743,0.00388214076189171,0.0386618060010281
"ENSG00000225151",-0.741907959849345,4.32087497420431,14.8682694263309,0.00388447982103199,0.038662713218709
"ENSG00000104825",0.334418423331684,4.30069182064592,14.8633305402862,0.00388823965852933,0.0386707238955059
"ENSG00000140497",0.306154216255227,5.94826284230654,14.8612128311633,0.0038897815186479,0.0386707238955059
"ENSG00000107130",-0.492597132303747,5.65720670851909,14.8576968725574,0.00389249244145193,0.0386753191799721
"ENSG00000213699",0.298037607688564,5.52584594059591,14.8487726183782,0.0038993791186296,0.0387213749776619
"ENSG00000158423",-1.17484120968572,-0.578586704403595,14.9436987978153,0.0039070062941698,0.0387747266320983
"ENSG00000100578",-0.365069970271664,3.80561911752672,14.8271782986862,0.00391635042689595,0.038841831813322
"ENSG00000189077",0.376039543422934,4.3615599089951,14.8244815069126,0.00391828467911586,0.038841831813322
"ENSG00000213516",0.447014199329855,3.76371824741287,14.8211989045569,0.00392103229794476,0.0388466788550415
"ENSG00000123104",0.861382482870702,3.28875457587738,14.8076930268381,0.00393173763424594,0.0389303140883108
"ENSG00000170873",1.9582003712592,6.12220567415451,14.7937410326477,0.00394217779485932,0.0389846046768231
"ENSG00000144744",0.317515569116894,5.49441021475869,14.7933060219277,0.00394251775385605,0.0389846046768231
"ENSG00000008083",0.44582965283901,3.82609194284419,14.7917407520393,0.0039440207068825,0.0389846046768231
"ENSG00000134744",-0.36938822922887,5.31214796581162,14.788284909016,0.00394645373180059,0.0389862479800335
"ENSG00000118579",0.36677165654243,5.72354955352562,14.7842414057403,0.00394962190070378,0.0389951475718739
"ENSG00000254109",1.01229280381185,1.23800121681677,14.7864206535976,0.00395267207803685,0.0390028726736407
"ENSG00000150938",1.04939860140058,9.00389367084092,14.7649944465381,0.00396475761146951,0.03909969389889
"ENSG00000135111",-0.450334815036801,6.39313574934166,14.7333066077789,0.00398983959728616,0.0393244992743408
"ENSG00000144306",-0.303631085350822,4.48182798783954,14.7252105020754,0.00399633239364691,0.0393659340425734
"ENSG00000253139",2.37258981720858,-0.278811121636235,14.8009838275438,0.00400062355308581,0.0393856465309232
"ENSG00000177628",-0.288763808032303,7.02056048872407,14.7132116536767,0.00400584439801565,0.0393872989105584
"ENSG00000261425",-1.99747760206773,0.217296765241848,14.8047444457231,0.00400758276493255,0.0393872989105584
"ENSG00000146433",0.283523484394926,6.21014762117839,14.71093781471,0.00400766167181099,0.0393872989105584
"ENSG00000143013",-0.382373743658954,6.14397023140958,14.7031591612745,0.00401388242711373,0.0394258521969354
"ENSG00000167705",0.632265113676423,2.88467102679613,14.7011586947215,0.00401616914059137,0.0394258521969354
"ENSG00000184788",0.931533632936775,1.8367066082288,14.6879293419797,0.00402836674147186,0.0394943629848073
"ENSG00000132199",-0.7417367183434,4.05363588969154,14.6846561160745,0.00402887370668146,0.0394943629848073
"ENSG00000187607",-0.524365450906095,2.99215343383408,14.6837583492364,0.00403003703926605,0.0394943629848073
"ENSG00000198944",-1.57814872755334,-0.408645941247599,14.7512706882083,0.00404405751763995,0.0396091943313722
"ENSG00000184949",-0.780209489729115,1.3072972982662,14.6647680381288,0.00404955163212802,0.0396248047976763
"ENSG00000171819",5.78574461264043,3.57150495393133,14.7394029655066,0.00405025913334002,0.0396248047976763
"ENSG00000112304",-0.529546114984724,3.79302670997224,14.6470135989325,0.00405942604212455,0.0396919093226266
"ENSG00000140374",0.313194195114363,5.91152393704618,14.6429102591326,0.004062465802604,0.039699062124424
"ENSG00000116171",-0.301735392542091,7.14435157910607,14.6378208743999,0.00406660044577018,0.0397169000947197
"ENSG00000166681",0.38324083785762,7.10809899425767,14.6337849614577,0.0040698846945129,0.0397170313855461
"ENSG00000084652",0.407590635248472,7.49190940492213,14.6321296771889,0.00407123241657757,0.0397170313855461
"ENSG00000134697",0.468642028780769,5.51667908215172,14.6277861766809,0.00407477668395493,0.0397290726685605
"ENSG00000069399",-0.592658230075094,4.07702366897818,14.6157188825242,0.00408477093706797,0.0398039520377518
"ENSG00000196345",-0.682441396520655,2.002546125166,14.6057776343322,0.00409473611327475,0.0398669332566487
"ENSG00000183291",0.396532596600514,7.22555143466972,14.5995544565585,0.00409787125846759,0.0398669332566487
"ENSG00000131771",-3.10056558683202,2.18668605339644,14.619695217721,0.00409818815034333,0.0398669332566487
"ENSG00000169047",0.726962358384447,7.3978246641853,14.5883792488686,0.00410705908507982,0.0399306439820734
"ENSG00000077713",0.481296722680118,4.76941698872194,14.5575607363218,0.00413254214591416,0.0401445970774504
"ENSG00000221866",2.9195735962645,5.31001043466105,14.5563326183129,0.00413373343939559,0.0401445970774504
"ENSG00000254851",1.16010513954297,4.46459831714862,14.5513623331593,0.00413783936094503,0.0401592505250886
"ENSG00000151470",-0.595277264073584,2.03603810499686,14.5508967721238,0.00413991227286366,0.0401592505250886
"ENSG00000168769",-0.478569573468248,4.02383659399091,14.5396717027194,0.00414754861601082,0.0401893117065406
"ENSG00000088888",0.517475581548171,5.77388969680758,14.5372207954782,0.00414944727740302,0.0401893117065406
"ENSG00000139410",-0.832233498421012,1.63468690384989,14.5404901381834,0.00415002137280168,0.0401893117065406
"ENSG00000117724",-0.659116002022149,2.58900599481565,14.5315760183335,0.00415515860558935,0.0402164169147615
"ENSG00000004866",-0.586856779086485,4.2777819971049,14.5115670529372,0.00417103653513742,0.0403473888457978
"ENSG00000170035",-0.33766348328678,6.1249109269615,14.4984070148066,0.00418196204825788,0.0404173461648796
"ENSG00000165240",-0.380994050885457,4.83238898602622,14.4972665433029,0.00418296855476979,0.0404173461648796
"ENSG00000197006",-0.263119594360431,6.39607772084702,14.4863753300287,0.00419210421361329,0.0404738885633304
"ENSG00000104142",0.431996276967149,5.37924972762468,14.4846959134192,0.0041935269155099,0.0404738885633304
"ENSG00000128606",-2.19885225087487,5.73891361139054,14.4617154472651,0.00421303812206494,0.0406393957719545
"ENSG00000146535",0.371565304040971,7.10721946925315,14.4562309514625,0.00421764836930366,0.0406610618294023
"ENSG00000259319",-1.41572546705637,-0.588012221481925,14.5294629505773,0.00422081479794076,0.0406687919942762
"ENSG00000273162",-1.65355868310059,-0.842422752265699,14.3421270057185,0.00422458836201475,0.0406823601558184
"ENSG00000182446",0.246316491609031,6.55174527763536,14.4401721835781,0.00423133562780962,0.0407245335549512
"ENSG00000162604",0.647577498041645,5.34418272618725,14.4335319215882,0.00423701656576688,0.0407281911677297
"ENSG00000112146",0.289950992419307,5.96657264218767,14.4332756955838,0.00423723160494323,0.0407281911677297
"ENSG00000264756",1.3341266733832,-1.39629089156202,14.3117825938716,0.00423881982616641,0.0407281911677297
"ENSG00000105989",-3.21766370272196,3.97843176542383,14.4193235634784,0.00425067330671547,0.0408192798448907
"ENSG00000213918",-0.559922160240079,4.23936870386398,14.414617176161,0.00425336679467119,0.0408223524004184
"ENSG00000215018",2.30050009091541,-1.36225804264244,13.3967480708099,0.00426749389703086,0.0408673800926327
"ENSG00000108602",-2.41412015121672,-1.15050240136011,13.184391229304,0.00426955640804015,0.0408673800926327
"ENSG00000213625",0.361254046193885,7.57463718246145,14.3945367333063,0.00427052780456504,0.0408673800926327
"ENSG00000095380",0.359813195298276,4.01217668593247,14.3918036213181,0.0042731734319005,0.0408673800926327
"ENSG00000135723",-0.811456268733737,4.00484056815647,14.3913276352061,0.00427352677723452,0.0408673800926327
"ENSG00000173706",0.709759930338835,9.14709492353231,14.3900461254593,0.00427440825301581,0.0408673800926327
"ENSG00000180881",-0.663563926466209,2.23322262463052,14.3870300247542,0.00427858957275682,0.0408673800926327
"ENSG00000017483",-0.957614085678056,4.39171748037085,14.3847573917891,0.00427912523981174,0.0408673800926327
"ENSG00000135917",1.39306474215439,1.28625897883579,14.3910970541721,0.00427944366223801,0.0408673800926327
"ENSG00000048405",0.380798361804944,4.09439027881395,14.3742696122981,0.00428821800363848,0.0409284469725739
"ENSG00000065833",-0.663272913813004,4.98827795229523,14.3545253156243,0.00430530609825498,0.0410687518490779
"ENSG00000198551",-0.388266280764383,3.04792030307207,14.3386552151624,0.0043197220844319,0.0411834257927629
"ENSG00000270605",-1.60348775174102,-0.42586705896421,14.4052584847777,0.0043273435923274,0.0412332312711573
"ENSG00000143753",0.389920530587869,6.86618335611098,14.3250303023534,0.00433108250888191,0.0412460066834219
"ENSG00000183876",-1.62694640447996,3.20281645740349,14.3214651015695,0.00433514055456779,0.0412618054222532
"ENSG00000163823",-1.80040399400572,-0.763330206070989,14.1748618432912,0.0043617180097198,0.0414918075493201
"ENSG00000164920",-0.736353224171791,7.75162583604684,14.2850857896624,0.00436635886655039,0.0415129939998895
"ENSG00000099849",1.20049008675053,1.04621020980768,14.2830430390177,0.004375539567193,0.0415772955890345
"ENSG00000078804",0.584143624063123,5.28242135562432,14.2686111076781,0.00438101822048208,0.0416063679591779
"ENSG00000162441",-0.42546338757062,4.07378201652576,14.2655081723004,0.00438392630862191,0.0416110091512076
"ENSG00000020129",-0.500052698758997,5.60399390461218,14.2601034095199,0.00438860622695487,0.0416324536665179
"ENSG00000269959",-1.6279877593218,-0.696702109149251,14.2397841933908,0.00440187300384395,0.0417352887503374
"ENSG00000120802",-0.392153992510622,4.43058893719314,14.2318730299129,0.00441399997972789,0.04179070005499
"ENSG00000213281",0.293810394146897,5.16230497360041,14.230657963037,0.00441500422454541,0.04179070005499
"ENSG00000160172",-0.847979414105671,0.721635266878843,14.2450921122041,0.00441500680271625,0.04179070005499
"ENSG00000104205",0.60935042939364,2.0624067958384,14.2247163575347,0.00442199274620737,0.0418338026633777
"ENSG00000054965",-0.253733401836067,6.26458448354985,14.2145111115854,0.00442955458775652,0.0418820609355278
"ENSG00000136267",-3.21748203000725,-1.00987912611551,12.1918389853207,0.00443196412016167,0.0418820609355278
"ENSG00000106772",0.816013896387465,8.05047343534925,14.205325170002,0.00443786049343114,0.0418937102119997
"ENSG00000163947",-0.895095485307028,4.67060028894922,14.2052405042655,0.00443806849271838,0.0418937102119997
"ENSG00000198246",-0.48098282471852,2.79493641984563,14.1993958765387,0.00444410607660924,0.0419276908456403
"ENSG00000108684",-2.25549579625353,-1.14593879479116,13.2209783027093,0.00444662245753607,0.0419284318241024
"ENSG00000171097",-0.761555615147263,1.71725459184689,14.1833335251288,0.00446087300220979,0.0420378721630382
"ENSG00000161328",-0.721959443514849,0.798156188222432,14.1872011445338,0.00446470660925886,0.0420378721630382
"ENSG00000164808",0.291681107995089,5.7596578664658,14.174851244029,0.00446556151182457,0.0420378721630382
"ENSG00000167114",0.444856961357795,4.22460150269789,14.1687941460852,0.00447122800656687,0.0420552804854001
"ENSG00000059145",0.275961180903545,4.97036149831406,14.1674790589984,0.00447230118075451,0.0420552804854001
"ENSG00000184007",0.258655804472456,7.5166772774539,14.1634462643957,0.00447597863143925,0.0420668614656414
"ENSG00000105974",0.6733303494836,9.16629490794087,14.1528485112696,0.00448568802867023,0.042135089243637
"ENSG00000184867",-0.398152226533942,6.07656940304758,14.1430746480811,0.00449466838660822,0.0421849902814122
"ENSG00000124608",-0.781787888600998,4.05637095022544,14.1408160832945,0.00449690507713601,0.0421849902814122
"ENSG00000081320",1.10903563471514,6.12618073129525,14.1390643657525,0.00449835875202686,0.0421849902814122
"ENSG00000135315",-0.370910424446451,3.94085655135468,14.1325189544094,0.00450458213974508,0.042220331455845
"ENSG00000139437",0.370708528498951,4.21803936363879,14.1261671585384,0.00451038856308879,0.0422219250582895
"ENSG00000130340",-0.483176009962171,7.63934094213141,14.1249150477527,0.00451140517289801,0.0422219250582895
"ENSG00000254701",-0.645588988911175,2.43391409632003,14.1229606592746,0.00451445464610962,0.0422219250582895
"ENSG00000145041",0.346988992160367,4.7610742337463,14.1215047176476,0.00451457178802223,0.0422219250582895
